,sentiment,sentiment,patriotism,patriotism,economic,economic,conspiratorial,conspiratorial,religious,religious,racist,racist,ethic,ethic
,corr,p,corr,p,corr,p,corr,p,corr,p,corr,p,corr,p
weat_1,0.9193798449612404,1.2709892460279175e-18,0.8041958041958043,0.001614768986069931,0.8035714285714284,0.00030726503181250915,0.9665024630541871,1.7722875202601246e-17,0.9441176470588234,3.933929195107234e-08,0.9157509157509156,2.150835266191025e-11,0.9142156862745098,2.8589435679031615e-07
weat_2,0.8205778717406623,9.220030599886516e-12,0.7202797202797203,0.008239768712338441,0.8821428571428571,1.3558210624788689e-05,0.9034482758620689,1.954726976610634e-11,0.7941176470588236,0.0002391909276256312,0.9304029304029304,2.1403235873427686e-12,0.9264705882352943,9.329882323638335e-08
weat_3,0.39478505990133894,0.008001655012065782,-0.04195804195804196,0.8969858708195542,0.4071428571428571,0.13201266377985377,0.7359605911330047,5.367698150066792e-06,0.4323529411764706,0.09442103753478695,0.7948717948717948,7.330259014399992e-07,0.6887254901960785,0.0022327017176758217
weat_4,0.6638477801268498,9.006129079158493e-07,0.5034965034965035,0.09515736659412469,0.5357142857142856,0.03956697222954947,0.8463054187192117,7.310425491374537e-09,0.823529411764706,8.839139363842143e-05,0.731990231990232,1.4282230395880014e-05,0.8186274509803922,5.876012799925565e-05
