,sentiment,sentiment,patriotism,patriotism,economic,economic,conspiratorial,conspiratorial,religious,religious,racist,racist,ethic,ethic
,corr,p,corr,p,corr,p,corr,p,corr,p,corr,p,corr,p
weat_1,0.6372093023255814,3.3034920844253807e-06,0.30075187969924805,0.19757966317255538,0.7982456140350876,4.1992113655828164e-05,0.7245828698553948,5.964336281407346e-06,0.8887218045112781,1.6485274130235867e-07,0.7432703003337041,2.5353647207304387e-06,0.591897233201581,0.0029273622303769907
weat_2,0.8717406624383369,1.3530211807430208e-14,0.7578947368421052,0.00010832096279243408,0.9789473684210527,3.6006418847130656e-13,0.8625139043381533,8.930535451614032e-10,0.9518796992481202,1.1028078978991561e-10,0.9470522803114572,2.4077371662628666e-15,0.8982213438735178,6.038049993112349e-09
weat_3,0.5419309372797745,0.0001450331190645333,0.06616541353383458,0.7816639121085741,0.8350877192982457,8.647203091664366e-06,0.7112347052280311,1.0549532521816692e-05,0.8270676691729323,6.8842172250216555e-06,0.7245828698553948,5.964336281407346e-06,0.633399209486166,0.0011765515263597297
weat_4,0.6503171247357293,1.7704668836102083e-06,0.19548872180451127,0.40881908952023194,0.8649122807017543,1.7651302951832295e-06,0.7882091212458288,2.3225125399001737e-07,0.8781954887218045,3.5733947904134215e-07,0.7779755283648498,4.198406501585536e-07,0.7628458498023717,2.3098583986839228e-05
