,sentiment,sentiment,patriotism,patriotism,economic,economic,conspiratorial,conspiratorial,religious,religious,racist,racist,ethic,ethic
,corr,p,corr,p,corr,p,corr,p,corr,p,corr,p,corr,p
weat_1,0.6026880096647539,1.897419158208133e-05,0.4688644688644688,0.01362637913031509,0.7717391304347826,1.6138517925896886e-05,0.7963709677419355,8.414793311997477e-08,0.15194805194805194,0.5108526218124549,0.8309232480533927,1.3158311116458195e-08,0.37304347826086953,0.0725863821760811
weat_2,0.8270915131380248,8.168007704494665e-12,0.7271062271062271,1.7380283943505416e-05,0.8715415019762847,6.161378711880682e-08,0.9233870967741935,1.3821922426320545e-13,0.9077922077922078,1.33316709163655e-08,0.9083426028921023,4.0996655813773944e-12,0.7826086956521738,6.204412590136936e-06
weat_3,0.7315010570824524,2.5193329535187052e-08,0.5372405372405372,0.003856342352720301,0.790513833992095,7.168383854427536e-06,0.7947580645161292,9.329692883770253e-08,0.4584415584415585,0.03660450993249762,0.8349276974416019,9.657131888203047e-09,0.5234782608695652,0.008661101920624024
weat_4,0.49637571730594987,0.0007107998314574988,0.2973137973137973,0.1320464032164232,0.8379446640316206,6.049275856469085e-07,0.7068548387096775,8.792560993510406e-06,0.2909090909090909,0.20076764144119405,0.8046718576195773,8.34784972336776e-08,0.32956521739130434,0.11580045288804089
